bin,is_bin_thumbnail,mesh_id_10k,source_10k,bin_scalar,non_sph_va,non_sph_vm,non_sph_w,eta_V,eta_A,eta_M,i11_over_i00,i22_over_i00,f_gt,f_minnaert,f_strasberg,f_pred_residual,f_pred_direct,ape_minnaert,ape_strasberg,ape_residual,ape_direct
0,False,VOF/bubble.0109.37.obj,VOF,1.0604116916656494,0.0019468637,0.0020291281,0.06082209,0.9999505,0.999997,1.0000011,1.0288264,1.0604117,5.293829507,5.255093770093691,5.29317259198431,5.293989453833147,5.297182389379274,0.7317148550985488,0.012409070122516434,0.0030213824025787186,0.06333566985564264
0,False,VOF/bubble.0270.24.obj,VOF,1.0716335773468018,0.0057011023,0.005921743,0.19916303,0.9996745,0.9999219,1.0000151,1.0519074,1.0716336,5.296156117,5.255093770093691,5.293432270024504,5.297358526582011,5.29882447455155,0.7753235742901188,0.05143063979463027,0.022703439163198696,0.05038290965375706
0,False,VOF/bubble.0164.14.obj,VOF,1.0857023000717163,0.013571788,0.014726577,0.33435056,0.9986387,0.99944574,1.0000967,1.0219331,1.0857023,5.301497657,5.255093770093691,5.293918069355532,5.303106134495659,5.303456632566942,0.8752976971523923,0.14297068743320163,0.030340058597126088,0.036951361552625184
0,False,VOF/bubble.0252.12.obj,VOF,1.0878580808639526,0.012105085,0.012962843,0.28787678,0.9991039,0.9996672,1.0000726,1.029663,1.0878581,5.301036866,5.255093770093691,5.293907106574258,5.302081295040619,5.302990073772906,0.866681312876366,0.13449745032846164,0.019702353841719145,0.03684576852189639
0,False,VOF/bubble.0160.4.obj,VOF,1.0940860509872437,0.017015863,0.019908374,0.37976936,0.99752694,0.99859273,1.000226,1.0621011,1.094086,5.303919739,5.255093770093691,5.293991310938199,5.306736695384176,5.305829889944975,0.9205638717963591,0.1871903903220338,0.053110841091020544,0.036013948908934945
0,True,VOF/bubble.0165.24.obj,VOF,1.1035140752792358,0.030404158,0.030894386,0.41999516,0.9976154,0.9989868,1.0001991,1.0750648,1.1035141,5.317505063,5.255093770093691,5.294303278719453,5.31824741528203,5.3184202531174085,1.1736950349248587,0.4363283909589111,0.013960537380498442,0.017210893202095033
0,False,LBM/bubble.0095.122.obj,LBM,1.1115368604660034,0.013062099,0.01454393,0.15504432,0.99991673,0.9999821,1.0000031,1.0828469,1.1115369,5.305167132887359,5.255093770093691,5.294575192517318,5.30444220226275,5.306304289310706,0.9438602317212129,0.1996532833881989,0.013664614260962719,0.021434884045362874
0,False,VOF/bubble.0290.11.obj,VOF,1.1209512948989868,0.008433085,0.008591779,0.24268155,0.99940854,0.99983734,1.0000322,1.0113577,1.1209513,5.298718088,5.255093770093691,5.295684821274989,5.299194138193215,5.301045888619968,0.8232994694529143,0.05724529357167892,0.008984252140021355,0.0439313921085859
0,False,VOF/bubble.0209.53.obj,VOF,1.137749433517456,0.033445526,0.0336579,0.5003581,0.9982415,0.99924016,1.0001956,1.0464135,1.1377494,5.318123161,5.255093770093691,5.295798682801058,5.318469736782158,5.3207317038535145,1.1851811061565847,0.4197811431419388,0.006516881457352051,0.0490500647417129
0,False,VOF/bubble.0179.8.obj,VOF,1.1551192998886108,0.0106982095,0.011884616,0.10857178,0.99988174,0.9999858,1.0000037,1.0807207,1.1551193,5.303904923,5.255093770093691,5.296246799341747,5.3016055036757574,5.304970386345334,0.9202871019547035,0.14438651841296551,0.04335332849334171,0.02008828138517132
1,False,VOF/bubble.0256.15.obj,VOF,1.176472783088684,0.030107073,0.03270536,0.48205447,0.9971568,0.99848694,1.0003462,1.0611022,1.1764728,5.316144902,5.255093770093691,5.297757597247608,5.316880228228842,5.318368264953313,1.1484098539778471,0.3458766661058164,0.013831944809595388,0.04182284332537726
1,False,VOF/bubble.0175.64.obj,VOF,1.2024521827697754,0.01008729,0.009950006,0.1801533,0.9997412,0.9999437,1.0000111,1.0369376,1.2024522,5.302583534,5.255093770093691,5.300509823172457,5.302551047639531,5.304120506476741,0.8955967143526651,0.039107556047844404,0.0006126515548687211,0.02898535151564615
1,False,VOF/bubble.0292.21.obj,VOF,1.2094029188156128,0.009688736,0.009352336,0.12175846,0.9998916,0.9999888,1.0000039,1.041857,1.2094029,5.302937529,5.255093770093691,5.300902210807438,5.302234142741053,5.3044689154600535,0.9022123803018244,0.03838095737375426,0.013264087217708755,0.028878078455169393
1,False,VOF/bubble.0260.6.obj,VOF,1.221380352973938,0.02314681,0.024715558,0.39173847,0.9983026,0.99928635,1.0001225,1.1528974,1.2213804,5.311916442,5.255093770093691,5.29943985225634,5.31179460967925,5.3124189792663365,1.0697207406544824,0.23487925459465472,0.0022935662125036314,0.009460564220530173
1,True,VOF/bubble.0059.33.obj,VOF,1.221925973892212,0.0152526675,0.016129183,0.30085468,0.99933183,0.9997966,1.0000442,1.1475545,1.221926,5.305643291,5.255093770093691,5.299470583450023,5.305617832649501,5.306326428983649,0.9527500838975904,0.11634230217564619,0.00047983532066725183,0.012875686249163267
1,False,VOF/bubble.0147.64.obj,VOF,1.233244776725769,0.009880332,0.009493957,0.05898188,0.99995744,0.999998,1.0000006,1.0421213,1.2332448,5.303968959,5.255093770093691,5.303128119268438,5.302273798873048,5.305332132479998,0.9214833134227822,0.01585302889329736,0.03196021960262528,0.025701007877974753
1,False,LBM/bubble.0100.27.obj,LBM,1.2488373517990112,0.023492536,0.02678739,0.23815902,0.996927,0.99834895,1.0005416,1.0911839,1.2488374,5.317013049230513,5.255093770093691,5.302457424864699,5.315412821849797,5.317867429403939,1.164550069061494,0.2737556637729209,0.030096359852783222,0.01606879963458406
1,False,VOF/bubble.0337.51.obj,VOF,1.2641217708587646,0.054589786,0.16736528,0.6160115,0.8940878,0.92186224,1.044231,1.1009467,1.2641218,5.392432316,5.255093770093691,5.303495972200313,5.399133791259436,5.387314286857962,2.5468756557001027,1.6492806694263353,0.12427555631160701,0.0949113283601505
1,False,VOF/bubble.0353.69.obj,VOF,1.2687400579452515,0.037317812,0.040792953,0.44228426,0.99724954,0.9981321,1.0003685,1.2331363,1.26874,5.326534478,5.255093770093691,5.302597146653794,5.327303416552038,5.328720116592708,1.3412230447653832,0.4493978485462564,0.014436000653213939,0.04103303192225172
1,False,LBM/bubble.0079.105.obj,LBM,1.274116039276123,0.03375297,0.04794899,0.3266959,0.99478644,0.99681836,1.0007616,1.2584964,1.274116,5.332668276,5.255093770093691,5.303397538143846,5.335332875250337,5.332173090653625,1.454703384709638,0.5488947810215041,0.04996746679949633,0.009285883177905829
2,False,VOF/bubble.0300.83.obj,VOF,1.2880815267562866,0.04339963,0.044784885,0.45290688,0.9961789,0.99904704,1.0002173,1.0975593,1.2880815,5.334718003,5.255093770093691,5.306030980287808,5.331556476196031,5.336544938303649,1.4925668584830962,0.5377420642676811,0.05926324132205234,0.03424614576856163
